,,,,-schc,-schc,-schc,,-schc,-schc,-schc
,,,,,-min-rules,-peer-based,,,-min-rules,-peer-based
,,,,,,,_b64,_b64,_b64,_b64
setup,protocol,formats,,,,,,,,
d2,coap,json-dns_message,99.99950142095028,,,,99.96654836879259,,,
d2,coap,cbor-dns_message,99.99751670312314,,,,99.99891459331684,,,
d2,coap,cbor-dns_cbor,100.0,,,,99.99031584267331,,,
d2,coap,json-dns_cbor,99.99950359890792,,,,99.91905145756981,,,
d2,oscore_base,json-dns_message,100.0,90.07410243510225,89.35237009067093,85.4779627030282,99.99819331223125,100.0,99.99325715743626,75.7668608395774
d2,oscore_base,cbor-dns_message,100.0,90.63239942490947,90.9479351903154,79.60062445429278,99.99135374583325,100.0,100.0,77.43146361527869
d2,oscore_base,cbor-dns_cbor,99.99853193051138,94.31341456716575,93.84971567248094,89.40473348502856,100.0,100.0,100.0,58.99907471830305
d2,oscore_base,json-dns_cbor,99.99950477888378,94.42824457793849,94.01497239278356,88.3901768562413,99.99198901350424,100.0,100.0,59.79069442909554
d2,oscore,json-dns_message,99.9995010726937,89.6519795321216,88.68713401129862,67.78294106541425,99.99981830405001,100.0,99.99927690805886,80.26549537459276
d2,oscore,cbor-dns_message,99.99751511215347,90.7213968684505,90.11845728196178,68.46869341340238,99.99202345600462,100.0,100.0,80.42669309260495
d2,oscore,cbor-dns_cbor,99.99505069482011,94.23477881149446,91.85686931536564,73.60271441239277,100.0,100.0,100.0,59.17652339187469
d2,oscore,json-dns_cbor,99.98749826544311,93.47476181423369,90.74899914858936,72.99767250268874,100.0,100.0,100.0,59.3576287755757
d2,coaps,json-dns_message,99.97730260584767,89.30271005968426,88.37106361572961,71.10913934843227,99.92463857716342,99.86628459976279,99.85930488553893,88.90301503341412
d2,coaps,cbor-dns_message,99.98556484881492,89.80104340366786,89.41256419733958,73.20785732804642,99.94843802926428,99.8451569237756,99.85273646737713,85.99692971335728
d2,coaps,cbor-dns_cbor,99.9663304036211,94.26409550247149,92.30580336238032,71.79477885455591,99.92128937379562,99.99597107316302,99.99451142566598,60.8449987489015
d2,coaps,json-dns_cbor,99.95736998627444,93.82915922172161,91.55426583367804,72.33361529176305,99.93508648403207,99.99335142585402,99.99391774779032,83.25938700439383
d2,https,json-dns_message,100.0,,,,,,,
d2,https,cbor-dns_message,100.0,,,,,,,
d2,https,cbor-dns_cbor,100.0,,,,,,,
d2,https,json-dns_cbor,100.0,,,,,,,
p2,coap,json-dns_message,99.99950394364798,,,,99.99422463660684,,,
p2,coap,cbor-dns_message,99.99752310124128,,,,99.99480024622824,,,
p2,coap,cbor-dns_cbor,99.99851441871745,,,,99.95383955622333,,,
p2,coap,json-dns_cbor,99.99851838400227,,,,99.96669254098336,,,
p2,oscore_base,json-dns_message,99.97960895273145,85.24478450014458,83.51736011825331,85.24478450014458,92.27565506446838,91.95936870546886,90.2149690440913,91.95936870546886
p2,oscore_base,cbor-dns_message,99.96826466195537,84.67910755505514,82.01508931486268,84.67910755505514,88.22583319787623,89.8818476750314,86.26564914203276,89.8818476750314
p2,oscore_base,cbor-dns_cbor,99.99106856830707,90.54642601308451,88.74015373664768,90.54642601308451,76.30988893349176,76.11650677820448,67.3768914960699,76.11650677820448
p2,oscore_base,json-dns_cbor,99.99550560393658,87.5827134580059,88.78187175098331,87.5827134580059,76.55132872339874,76.80227899976674,71.80265705410888,76.80227899976674
p2,oscore,json-dns_message,85.20165018016586,66.90638844200147,66.90638844200147,66.90638844200147,78.56165136409189,78.92265284091779,78.92265284091779,78.92265284091779
p2,oscore,cbor-dns_message,85.63509660279479,67.77250988872613,67.77250988872613,67.77250988872613,79.18346450280882,79.40279105031824,79.40279105031824,79.40279105031824
p2,oscore,cbor-dns_cbor,83.08827405148968,73.51757071041052,73.51757071041052,73.51757071041052,57.34026206563849,57.951018936916185,57.951018936916185,57.951018936916185
p2,oscore,json-dns_cbor,81.93009019820323,73.48412351895026,73.48412351895026,73.48412351895026,55.74924648132355,56.18300849703959,56.18300849703959,56.18300849703959
p2,coaps,json-dns_message,84.71036421499323,70.9601617190138,70.9601617190138,70.9601617190138,78.99861136629046,79.11544097040881,79.11544097040881,79.11544097040881
p2,coaps,cbor-dns_message,85.70084040668797,72.08550543678346,72.08550543678346,72.08550543678346,79.4145397460722,79.65890392460557,79.65890392460557,79.65890392460557
p2,coaps,cbor-dns_cbor,85.36035730229308,73.71109034758459,73.71109034758459,73.71109034758459,60.084991869152795,58.27327347379416,58.27327347379416,58.27327347379416
