protocol,link_layer,link_layer_mode,blocksize,network_setup,data_format,dns_format,vector_type,run,test_size,classifier,classifier_args,true_dns,false_dns,false_data,true_data,accuracy,precision,recall,f1_score
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,1,0.2,nb,,11609,5713,4373,37461,0.8295016566366894,0.7263796771367789,0.6701881999769079,0.6971534950756666
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,1,0.2,lr,max_iter=5000,11737,5585,1665,40169,0.8774426938941104,0.8757648112222056,0.677577646922988,0.7640281213383674
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,1,0.2,knn,algorithm=brute,12006,5316,3278,38556,0.8547231050104808,0.7855273488615546,0.6931070315206096,0.7364288781205913
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,1,0.2,svm,C=0.01,11701,5621,1638,40196,0.877290553789979,0.8772021890696454,0.6754993649694031,0.7632497309285411
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,1,0.2,dt,,12573,4749,5640,36194,0.824379606464264,0.6903310821940373,0.725839972289574,0.7076403545799915
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,1,0.2,rf,"n_estimators=250,max_depth=9",10614,6708,1736,40098,0.8572587734126715,0.8594331983805668,0.6127467959819882,0.7154219466163386
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,2,0.2,nb,,11560,5705,4532,37359,0.826949083778484,0.7183693760874968,0.66956269910223,0.693107893395689
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,2,0.2,lr,max_iter=5000,11601,5664,1589,40302,0.8773919805260667,0.879529946929492,0.6719374456993918,0.7618453455918568
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,2,0.2,knn,algorithm=brute,11814,5451,3209,38682,0.8536074109135168,0.7863941955667976,0.6842745438748914,0.731788899900892
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,2,0.2,svm,C=0.01,11563,5702,1562,40329,0.8772060315099061,0.8809904761904762,0.6697364610483637,0.7609740046067786
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,2,0.2,dt,,12473,4792,5747,36144,0.8218439380620731,0.6845773874862788,0.7224442513756154,0.7030012681414682
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,2,0.2,rf,"n_estimators=250,max_depth=9",10409,6856,1582,40309,0.8573602001487592,0.8680677174547577,0.6028960324355633,0.7115805304894722
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,3,0.2,nb,,11456,5907,4284,37509,0.8277266887551559,0.7278271918678526,0.6597938144329897,0.6921427060991451
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,3,0.2,lr,max_iter=5000,11632,5731,1644,40149,0.8753296368922848,0.876167520337451,0.6699303115820998,0.7592937106302425
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,3,0.2,knn,algorithm=brute,11922,5441,3194,38599,0.8540300223138819,0.7887007144747288,0.6866324943846109,0.7341359031989901
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,3,0.2,svm,C=0.01,11636,5727,1627,40166,0.8756846304685916,0.8773279046972782,0.6701606865173069,0.7598772284986612
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,3,0.2,dt,,12489,4874,5638,36155,0.8223003583744675,0.6889722513377834,0.7192881414502102,0.703803888419273
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,3,0.2,rf,"n_estimators=250,max_depth=9",10282,7081,1571,40222,0.8537426465616337,0.8674597148401249,0.5921787709497207,0.7038608981380066
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,5,0.2,nb,,11551,5737,4312,37556,0.8301271215092298,0.7281724768328816,0.6681513188338732,0.6968718892341106
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,5,0.2,lr,max_iter=5000,11570,5718,1586,40282,0.8765298532693218,0.8794466403162056,0.6692503470615456,0.7600840888188148
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,5,0.2,knn,algorithm=brute,11863,5425,3281,38587,0.852829805936845,0.7833465398837823,0.6861985192040722,0.7315614208189443
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,5,0.2,svm,C=0.01,11525,5763,1561,40307,0.8761917641490297,0.8807122115237659,0.6666473854696899,0.7588727200895503
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,5,0.2,dt,,12515,4773,5733,36135,0.8224017851105552,0.6858285839544059,0.7239125404905137,0.7043561458802341
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,5,0.2,rf,"n_estimators=250,max_depth=9",10287,7001,1625,40243,0.8541821624180134,0.8635829415715245,0.5950370198981952,0.7045890410958904
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,4,0.2,nb,,11561,5814,4632,37149,0.8234160524714315,0.7139504724263571,0.6653812949640288,0.6888107721639657
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,4,0.2,lr,max_iter=5000,11707,5668,1672,40109,0.875921292852796,0.8750280290006727,0.6737841726618705,0.7613318592703389
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,4,0.2,knn,algorithm=brute,12008,5367,3267,38514,0.8540469267698966,0.7861211129296236,0.6911079136690648,0.7355589586523736
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,4,0.2,svm,C=0.01,11705,5670,1691,40090,0.8755662992764893,0.8737682890415049,0.6736690647482014,0.760781255077833
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,4,0.2,dt,,12461,4914,5777,36004,0.8192744607478532,0.6832437767299046,0.7171798561151079,0.6998006345997249
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,4,0.2,rf,"n_estimators=250,max_depth=9",10336,7039,1619,40162,0.853641219825546,0.8645754914261815,0.5948776978417266,0.7048073644732356
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,6,0.2,nb,,11543,5769,4569,37275,0.8252417337210088,0.716422542204568,0.6667629390018485,0.6907012924844423
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,6,0.2,lr,max_iter=5000,11727,5585,1628,40216,0.8780681587666509,0.8780980906027704,0.677391404805915,0.7647960348257085
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,6,0.2,knn,algorithm=brute,11943,5369,3186,38658,0.8553823787950504,0.7894110648423558,0.6898682994454713,0.7362904965938165
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,6,0.2,svm,C=0.01,11677,5635,1560,40284,0.8783724389749138,0.8821485230792475,0.6745032347504621,0.7644767422828898
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,6,0.2,dt,,12565,4747,5810,36034,0.8215396578538102,0.6838095238095238,0.725797134935305,0.7041779919858772
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,6,0.2,rf,"n_estimators=250,max_depth=9",10505,6807,1672,40172,0.8566671174521604,0.8626919602529358,0.6068045286506469,0.7124690562582658
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,7,0.2,nb,,11591,5814,4372,37379,0.8278112110352289,0.7261166447409635,0.665958058029302,0.6947374730280508
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,7,0.2,lr,max_iter=5000,11849,5556,1611,40140,0.8788457637433228,0.8803120356612184,0.6807813846595806,0.7677952373238296
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,7,0.2,knn,algorithm=brute,12085,5320,3225,38526,0.8555514233551964,0.7893533638145003,0.6943407066934789,0.7388048295888736
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,7,0.2,svm,C=0.01,11800,5605,1564,40187,0.8788119548312935,0.8829691709069141,0.6779661016949152,0.7670057525431441
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,7,0.2,dt,,12744,4661,5760,35991,0.8238386638717966,0.688715953307393,0.7322033898305085,0.709794202010638
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,7,0.2,rf,"n_estimators=250,max_depth=9",10430,6975,1553,40198,0.8558387991074448,0.8703997329550196,0.599253088193048,0.7098135293317
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,8,0.2,nb,,11546,5759,4435,37416,0.827675975387112,0.7224829485013453,0.6672060098237503,0.693745118067656
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,8,0.2,lr,max_iter=5000,11673,5632,1639,40212,0.8770877003178038,0.8768780048076923,0.6745449292112107,0.7625175556063625
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,8,0.2,knn,algorithm=brute,11890,5415,3172,38679,0.854841436202583,0.7894037976364361,0.6870846576134065,0.7346989217412797
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,8,0.2,svm,C=0.01,11609,5696,1583,40268,0.8769524646696869,0.8800030321406913,0.6708465761340653,0.7613207856510477
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,8,0.2,dt,,12519,4786,5872,35979,0.8198323077963351,0.6807133924202056,0.7234325339497255,0.7014231286418646
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,8,0.2,rf,"n_estimators=250,max_depth=9",10505,6800,1733,40118,0.8557542768273717,0.8583918941003432,0.6070499855533082,0.7111667738550588
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,9,0.2,nb,,11494,5813,4493,37356,0.8257826763134762,0.7189591543128793,0.6641243427514878,0.6904547365891752
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,9,0.2,lr,max_iter=5000,11511,5796,1631,40218,0.8744506051795253,0.8758940800486988,0.6651066042641706,0.7560839436434694
oscore-base,schc,,64,p2,cbor,dns_cbor,binvec,9,0.2,knn,algorithm=brute,11822,5485,3186,38663,0.8534214618973561,0.7877132196162047,0.6830762119373663,0.7316725978647687
